Date,CO,CO_percent,NO2,NO2_percent,Ozone,PM2.5,Number,AQI_Category,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all
2020-01-01,23,96.0,23.0,96.0,27.0,49.0,1.0,Good,284.5808333333333,282.66416666666663,283.925,283.3983333333333,285.68333333333334,1020.6666666666666,88.625,1.893333333333333,266.4583333333333,3.03,,,,,90.875
2020-01-01,18,75.0,23.0,96.0,27.0,49.0,1.0,Good,284.5808333333333,282.66416666666663,283.925,283.3983333333333,285.68333333333334,1020.6666666666666,88.625,1.893333333333333,266.4583333333333,3.03,,,,,90.875
2020-01-02,22,92.0,22.0,92.0,14.0,51.0,2.0,Moderate,284.9004166666667,282.105,283.7554166666667,283.83208333333334,285.9183333333333,1019.75,83.75,2.6916666666666664,275.6666666666667,2.830833333333333,,,,,41.375
2020-01-02,24,100.0,22.0,92.0,14.0,51.0,2.0,Moderate,284.9004166666667,282.105,283.7554166666667,283.83208333333334,285.9183333333333,1019.75,83.75,2.6916666666666664,275.6666666666667,2.830833333333333,,,,,41.375
2020-01-03,23,96.0,23.0,96.0,21.0,64.0,2.0,Moderate,283.4183333333333,281.14416666666665,282.6083333333333,282.46208333333334,284.2816666666667,1021.7083333333334,86.83333333333333,1.8220833333333333,150.45833333333334,1.675,,,,,91.41666666666669
2020-01-03,24,100.0,23.0,96.0,21.0,64.0,2.0,Moderate,283.4183333333333,281.14416666666665,282.6083333333333,282.46208333333334,284.2816666666667,1021.7083333333334,86.83333333333333,1.8220833333333333,150.45833333333334,1.675,,,,,91.41666666666669
2020-01-04,23,96.0,23.0,96.0,28.0,38.0,1.0,Good,285.185,282.32625,284.615,284.21166666666664,286.0858333333333,1026.375,83.16666666666667,1.20375,224.08333333333331,1.871875,0.2666666666666666,,,,89.41666666666667
2020-01-04,24,100.0,23.0,96.0,28.0,38.0,1.0,Good,285.185,282.32625,284.615,284.21166666666664,286.0858333333333,1026.375,83.16666666666667,1.20375,224.08333333333331,1.871875,0.2666666666666666,,,,89.41666666666667
2020-01-05,23,96.0,23.0,96.0,32.0,28.0,1.0,Good,283.6766666666667,279.77916666666664,282.27625,282.3591666666667,284.7729166666667,1032.3333333333333,77.29166666666667,2.805,289.0,2.7575000000000003,,,,,38.41666666666666
2020-01-05,24,100.0,23.0,96.0,32.0,28.0,1.0,Good,283.6766666666667,279.77916666666664,282.27625,282.3591666666667,284.7729166666667,1032.3333333333333,77.29166666666667,2.805,289.0,2.7575000000000003,,,,,38.41666666666666
2020-01-06,24,100.0,23.0,96.0,19.0,40.0,1.0,Good,283.06375,279.80833333333334,282.2495833333333,282.0808333333333,283.9266666666667,1032.9166666666667,80.83333333333333,1.6583333333333332,191.66666666666663,2.414,,,,,20.95833333333333
2020-01-06,23,96.0,23.0,96.0,19.0,40.0,1.0,Good,283.06375,279.80833333333334,282.2495833333333,282.0808333333333,283.9266666666667,1032.9166666666667,80.83333333333333,1.6583333333333332,191.66666666666663,2.414,,,,,20.95833333333333
2020-01-07,23,96.0,23.0,96.0,34.0,37.0,1.0,Good,281.79541666666665,279.64916666666664,280.84250000000003,280.6170833333333,283.06375,1025.5416666666667,87.08333333333333,2.06375,175.33333333333334,4.47,,,,,39.833333333333336
2020-01-07,24,100.0,23.0,96.0,34.0,37.0,1.0,Good,281.79541666666665,279.64916666666664,280.84250000000003,280.6170833333333,283.06375,1025.5416666666667,87.08333333333333,2.06375,175.33333333333334,4.47,,,,,39.833333333333336
