date_local,CO,CO_percent,NO2,NO2_percent,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,OZONE,PM2.5,Number,Category_Name,Ozone,AQI_Category
2022-03-27,24.0,100.0,23.0,96.0,286.1691666666666,283.35125,285.71083333333337,285.3575,286.93333333333334,1008.5,83.66666666666667,1.4420833333333334,220.5,3.030555555555556,,,,,96.83333333333331,33.0,17.0,1.0,Good,33.0,Good
2022-03-28,23.0,96.0,23.0,96.0,286.74708333333336,283.3691666666667,286.2679166666667,286.15000000000003,287.2733333333333,1005.75,80.66666666666667,1.3075,176.79166666666666,3.8821052631578943,1.0833333333333333,,,,94.16666666666669,37.0,22.0,1.0,Good,37.0,Good
2022-03-28,24.0,100.0,23.0,96.0,286.74708333333336,283.3691666666667,286.2679166666667,286.15000000000003,287.2733333333333,1005.75,80.66666666666667,1.3075,176.79166666666666,3.8821052631578943,1.0833333333333333,,,,94.16666666666669,37.0,22.0,1.0,Good,37.0,Good
2022-03-29,23.0,96.0,23.0,96.0,285.545,283.49333333333334,285.1254166666667,284.7679166666667,286.295,1013.625,87.54166666666667,1.15,275.875,3.087619047619048,,,,,59.083333333333336,29.0,24.0,1.0,Good,29.0,Good
2022-03-29,24.0,100.0,23.0,96.0,285.545,283.49333333333334,285.1254166666667,284.7679166666667,286.295,1013.625,87.54166666666667,1.15,275.875,3.087619047619048,,,,,59.083333333333336,29.0,24.0,1.0,Good,29.0,Good
2022-03-30,24.0,100.0,23.0,96.0,285.3175,282.6820833333333,284.7858333333333,284.52666666666664,286.04291666666666,1020.3333333333334,84.125,5.5225,281.875,5.365,,,,,85.16666666666667,31.0,36.0,1.0,Good,31.0,Good
2022-03-30,23.0,96.0,23.0,96.0,285.3175,282.6820833333333,284.7858333333333,284.52666666666664,286.04291666666666,1020.3333333333334,84.125,5.5225,281.875,5.365,,,,,85.16666666666667,31.0,36.0,1.0,Good,31.0,Good
2022-03-31,24.0,100.0,23.0,96.0,285.50333333333333,282.8183333333333,284.8433333333333,284.5516666666667,286.4941666666667,1016.2083333333334,84.125,3.4604166666666667,295.0416666666667,2.233333333333333,,,,,86.79166666666667,29.0,55.0,2.0,Moderate,29.0,Moderate
2022-03-31,23.0,96.0,23.0,96.0,285.50333333333333,282.8183333333333,284.8433333333333,284.5516666666667,286.4941666666667,1016.2083333333334,84.125,3.4604166666666667,295.0416666666667,2.233333333333333,,,,,86.79166666666667,29.0,55.0,2.0,Moderate,29.0,Moderate
2022-04-01,23.0,96.0,23.0,96.0,285.8075,282.84291666666667,285.1475,284.8929166666667,286.7583333333333,1013.4583333333334,82.625,2.209583333333333,278.5833333333333,3.3525,,,,,16.916666666666668,31.0,61.0,2.0,Moderate,31.0,Moderate
2022-04-01,24.0,100.0,23.0,96.0,285.8075,282.84291666666667,285.1475,284.8929166666667,286.7583333333333,1013.4583333333334,82.625,2.209583333333333,278.5833333333333,3.3525,,,,,16.916666666666668,31.0,61.0,2.0,Moderate,31.0,Moderate
2022-04-02,23.0,96.0,23.0,96.0,287.1433333333333,283.4208333333333,286.59291666666667,286.04833333333335,288.22,1015.5416666666666,79.125,2.1891666666666665,258.4166666666667,2.57125,,,,,31.375,31.0,57.0,2.0,Moderate,31.0,Moderate
2022-04-02,24.0,100.0,23.0,96.0,287.1433333333333,283.4208333333333,286.59291666666667,286.04833333333335,288.22,1015.5416666666666,79.125,2.1891666666666665,258.4166666666667,2.57125,,,,,31.375,31.0,57.0,2.0,Moderate,31.0,Moderate
2022-04-03,24.0,100.0,23.0,96.0,287.57125,282.89458333333334,286.85041666666666,286.36625,288.61833333333334,1015.375,74.20833333333333,3.012916666666667,296.0,4.1925,,,,,54.0,37.0,59.0,2.0,Moderate,37.0,Moderate
2022-04-03,23.0,96.0,23.0,96.0,287.57125,282.89458333333334,286.85041666666666,286.36625,288.61833333333334,1015.375,74.20833333333333,3.012916666666667,296.0,4.1925,,,,,54.0,37.0,59.0,2.0,Moderate,37.0,Moderate
2022-04-04,23.0,96.0,23.0,96.0,286.9008333333333,283.08625,286.3695833333333,285.86125,287.93583333333333,1017.9583333333334,78.04166666666667,1.9733333333333327,268.9583333333333,4.897826086956522,,,,,56.625,33.0,37.0,1.0,Good,33.0,Good
2022-04-04,24.0,100.0,23.0,96.0,286.9008333333333,283.08625,286.3695833333333,285.86125,287.93583333333333,1017.9583333333334,78.04166666666667,1.9733333333333327,268.9583333333333,4.897826086956522,,,,,56.625,33.0,37.0,1.0,Good,33.0,Good
2022-04-05,23.0,96.0,23.0,96.0,287.30625000000003,282.8254166666666,286.74041666666665,286.46666666666664,288.1691666666666,1021.8333333333334,76.25,2.306666666666666,271.25,3.600555555555556,,,,,15.291666666666666,34.0,52.0,2.0,Moderate,34.0,Moderate
2022-04-05,24.0,100.0,23.0,96.0,287.30625000000003,282.8254166666666,286.74041666666665,286.46666666666664,288.1691666666666,1021.8333333333334,76.25,2.306666666666666,271.25,3.600555555555556,,,,,15.291666666666666,34.0,52.0,2.0,Moderate,34.0,Moderate
2022-04-06,24.0,100.0,23.0,96.0,288.865,282.54,288.41041666666666,287.79,289.9266666666667,1020.0833333333334,68.33333333333333,2.310833333333333,278.9583333333333,4.6925,,,,,0.5833333333333334,37.0,54.0,2.0,Moderate,37.0,Moderate
2022-04-06,23.0,96.0,23.0,96.0,288.865,282.54,288.41041666666666,287.79,289.9266666666667,1020.0833333333334,68.33333333333333,2.310833333333333,278.9583333333333,4.6925,,,,,0.5833333333333334,37.0,54.0,2.0,Moderate,37.0,Moderate
2022-04-07,23.0,96.0,23.0,96.0,292.77625,284.0183333333333,292.2733333333333,291.91375,293.49291666666664,1018.5,60.25,2.5091666666666668,175.20833333333334,,,,,,30.041666666666668,67.0,56.0,2.0,Moderate,67.0,Moderate
2022-04-07,24.0,100.0,23.0,96.0,292.77625,284.0183333333333,292.2733333333333,291.91375,293.49291666666664,1018.5,60.25,2.5091666666666668,175.20833333333334,,,,,,30.041666666666668,67.0,56.0,2.0,Moderate,67.0,Moderate
2022-04-08,23.0,96.0,23.0,96.0,292.35875,286.2445833333333,292.1408333333333,291.32166666666666,293.2925,1018.0416666666666,69.20833333333333,3.4170833333333337,291.7083333333333,2.905,,,,,40.958333333333336,35.0,61.0,2.0,Moderate,35.0,Moderate
2022-04-08,24.0,100.0,23.0,96.0,292.35875,286.2445833333333,292.1408333333333,291.32166666666666,293.2925,1018.0416666666666,69.20833333333333,3.4170833333333337,291.7083333333333,2.905,,,,,40.958333333333336,35.0,61.0,2.0,Moderate,35.0,Moderate
2022-04-09,23.0,96.0,23.0,96.0,288.2420833333333,281.8929166666667,287.37,286.78125,289.5154166666667,1016.0416666666666,66.79166666666667,3.213333333333334,276.5416666666667,3.768571428571428,,,,,4.666666666666667,34.0,61.0,2.0,Moderate,34.0,Moderate
2022-04-09,24.0,100.0,23.0,96.0,288.2420833333333,281.8929166666667,287.37,286.78125,289.5154166666667,1016.0416666666666,66.79166666666667,3.213333333333334,276.5416666666667,3.768571428571428,,,,,4.666666666666667,34.0,61.0,2.0,Moderate,34.0,Moderate
2022-04-10,23.0,96.0,23.0,96.0,288.3845833333333,280.1766666666667,287.4954166666667,287.09041666666667,289.6779166666667,1015.4583333333334,58.66666666666666,3.035,296.125,4.4715384615384615,,,,,45.375,38.0,47.0,1.0,Good,38.0,Good
2022-04-10,24.0,100.0,23.0,96.0,288.3845833333333,280.1766666666667,287.4954166666667,287.09041666666667,289.6779166666667,1015.4583333333334,58.66666666666666,3.035,296.125,4.4715384615384615,,,,,45.375,38.0,47.0,1.0,Good,38.0,Good
2022-04-11,24.0,100.0,23.0,96.0,285.1620833333333,280.615,284.37,284.34208333333333,286.02791666666667,1013.7916666666666,74.75,2.123333333333333,264.3333333333333,5.84875,1.2825,,,,55.333333333333336,37.0,33.0,1.0,Good,37.0,Good
2022-04-11,23.0,96.0,23.0,96.0,285.1620833333333,280.615,284.37,284.34208333333333,286.02791666666667,1013.7916666666666,74.75,2.123333333333333,264.3333333333333,5.84875,1.2825,,,,55.333333333333336,37.0,33.0,1.0,Good,37.0,Good
2022-04-12,23.0,96.0,23.0,96.0,283.33208333333334,276.23125,282.09,282.57125,284.1,1020.7916666666666,61.583333333333336,2.3745833333333333,298.5,4.3135,,,,,1.7916666666666667,38.0,33.0,1.0,Good,38.0,Good
2022-04-12,24.0,100.0,23.0,96.0,283.33208333333334,276.23125,282.09,282.57125,284.1,1020.7916666666666,61.583333333333336,2.3745833333333333,298.5,4.3135,,,,,1.7916666666666667,38.0,33.0,1.0,Good,38.0,Good
2022-04-13,23.0,96.0,23.0,96.0,283.41,278.92833333333334,282.52875,282.73541666666665,284.12791666666664,1024.2083333333333,74.04166666666667,2.775416666666666,260.2083333333333,5.42125,,,,,35.541666666666664,38.0,25.0,1.0,Good,38.0,Good
2022-04-13,24.0,100.0,23.0,96.0,283.41,278.92833333333334,282.52875,282.73541666666665,284.12791666666664,1024.2083333333333,74.04166666666667,2.775416666666666,260.2083333333333,5.42125,,,,,35.541666666666664,38.0,25.0,1.0,Good,38.0,Good
2022-04-14,23.0,96.0,23.0,96.0,285.69,282.6608333333333,285.1429166666667,284.92833333333334,286.225,1019.5833333333334,82.08333333333333,3.079166666666667,205.625,3.465,0.3053333333333333,,,,95.54166666666669,33.0,18.0,1.0,Good,33.0,Good
2022-04-14,24.0,100.0,23.0,96.0,285.69,282.6608333333333,285.1429166666667,284.92833333333334,286.225,1019.5833333333334,82.08333333333333,3.079166666666667,205.625,3.465,0.3053333333333333,,,,95.54166666666669,33.0,18.0,1.0,Good,33.0,Good
2022-04-15,23.0,96.0,23.0,96.0,285.0204166666667,281.49583333333334,284.25375,284.25416666666666,285.66625,1016.8333333333334,80.33333333333333,1.5045833333333334,258.25,3.376,1.3485714285714283,,,,50.66666666666666,35.0,17.0,1.0,Good,35.0,Good
2022-04-15,24.0,100.0,23.0,96.0,285.0204166666667,281.49583333333334,284.25375,284.25416666666666,285.66625,1016.8333333333334,80.33333333333333,1.5045833333333334,258.25,3.376,1.3485714285714283,,,,50.66666666666666,35.0,17.0,1.0,Good,35.0,Good
2022-04-16,24.0,100.0,23.0,96.0,286.34083333333336,282.97625,285.81875,285.45416666666665,287.0370833333333,1014.4166666666666,80.58333333333333,1.7775,214.5833333333333,3.9795,2.055,,,,60.083333333333336,36.0,18.0,1.0,Good,36.0,Good
2022-04-16,23.0,96.0,23.0,96.0,286.34083333333336,282.97625,285.81875,285.45416666666665,287.0370833333333,1014.4166666666666,80.58333333333333,1.7775,214.5833333333333,3.9795,2.055,,,,60.083333333333336,36.0,18.0,1.0,Good,36.0,Good
2022-04-17,23.0,96.0,23.0,96.0,283.8075,279.60791666666665,283.25125,282.99791666666664,284.64416666666665,1022.9166666666666,75.79166666666667,1.1987500000000002,261.875,3.393636363636364,,,,,2.583333333333333,39.0,18.0,1.0,Good,39.0,Good
2022-04-17,24.0,100.0,23.0,96.0,283.8075,279.60791666666665,283.25125,282.99791666666664,284.64416666666665,1022.9166666666666,75.79166666666667,1.1987500000000002,261.875,3.393636363636364,,,,,2.583333333333333,39.0,18.0,1.0,Good,39.0,Good
2022-04-18,23.0,96.0,23.0,96.0,284.39416666666665,280.2629166666666,283.68041666666664,283.4525,285.2320833333333,1019.875,76.33333333333333,2.1979166666666665,234.625,3.13125,,,,,36.708333333333336,34.0,18.0,1.0,Good,34.0,Good
2022-04-18,24.0,100.0,23.0,96.0,284.39416666666665,280.2629166666666,283.68041666666664,283.4525,285.2320833333333,1019.875,76.33333333333333,2.1979166666666665,234.625,3.13125,,,,,36.708333333333336,34.0,18.0,1.0,Good,34.0,Good
2022-04-19,23.0,96.0,23.0,96.0,287.68875,284.3804166666667,287.32625,287.0491666666667,288.29041666666666,1016.75,81.5,1.18125,245.8333333333333,3.291818181818182,0.5742857142857144,,,,72.54166666666667,41.0,13.0,1.0,Good,41.0,Good
2022-04-19,24.0,100.0,23.0,96.0,287.68875,284.3804166666667,287.32625,287.0491666666667,288.29041666666666,1016.75,81.5,1.18125,245.8333333333333,3.291818181818182,0.5742857142857144,,,,72.54166666666667,41.0,13.0,1.0,Good,41.0,Good
2022-04-20,23.0,96.0,23.0,96.0,286.82166666666666,283.3883333333333,286.325,285.96208333333334,287.63166666666666,1015.5416666666666,80.66666666666667,3.0391666666666666,214.0833333333333,3.264,,,,,51.375,38.0,16.0,1.0,Good,38.0,Good
2022-04-20,24.0,100.0,23.0,96.0,286.82166666666666,283.3883333333333,286.325,285.96208333333334,287.63166666666666,1015.5416666666666,80.66666666666667,3.0391666666666666,214.0833333333333,3.264,,,,,51.375,38.0,16.0,1.0,Good,38.0,Good
2022-04-21,23.0,96.0,23.0,96.0,287.7708333333333,284.55833333333334,287.4220833333333,287.14208333333335,288.35125,1012.875,81.70833333333333,2.5691666666666664,213.29166666666663,4.371111111111111,1.0277777777777777,,,,81.04166666666667,44.0,34.0,1.0,Good,44.0,Good
2022-04-21,24.0,100.0,23.0,96.0,287.7708333333333,284.55833333333334,287.4220833333333,287.14208333333335,288.35125,1012.875,81.70833333333333,2.5691666666666664,213.29166666666663,4.371111111111111,1.0277777777777777,,,,81.04166666666667,44.0,34.0,1.0,Good,44.0,Good
2022-04-22,24.0,100.0,23.0,96.0,286.34,282.84625,285.795,285.7958333333333,286.92333333333335,1016.0416666666666,79.66666666666667,2.529166666666667,247.25,2.718461538461539,0.2275,,,,43.583333333333336,33.0,23.0,1.0,Good,33.0,Good
2022-04-22,23.0,96.0,23.0,96.0,286.34,282.84625,285.795,285.7958333333333,286.92333333333335,1016.0416666666666,79.66666666666667,2.529166666666667,247.25,2.718461538461539,0.2275,,,,43.583333333333336,33.0,23.0,1.0,Good,33.0,Good
2022-04-23,23.0,96.0,23.0,96.0,286.69125,283.12333333333333,286.1608333333333,285.715,287.61125,1022.7916666666666,79.625,2.4562500000000003,282.9166666666667,3.016666666666667,,,,,38.5,29.0,37.0,1.0,Good,29.0,Good
2022-04-23,24.0,100.0,23.0,96.0,286.69125,283.12333333333333,286.1608333333333,285.715,287.61125,1022.7916666666666,79.625,2.4562500000000003,282.9166666666667,3.016666666666667,,,,,38.5,29.0,37.0,1.0,Good,29.0,Good
2022-04-24,23.0,96.0,23.0,96.0,287.4479166666667,283.815,286.88875,286.1608333333333,288.51166666666666,1020.6666666666666,79.45833333333333,2.28375,262.75,4.1625,,,,,10.5,32.0,36.0,1.0,Good,32.0,Good
2022-04-24,24.0,100.0,23.0,96.0,287.4479166666667,283.815,286.88875,286.1608333333333,288.51166666666666,1020.6666666666666,79.45833333333333,2.28375,262.75,4.1625,,,,,10.5,32.0,36.0,1.0,Good,32.0,Good
2022-04-25,23.0,96.0,23.0,96.0,287.66875,284.03541666666666,287.24833333333333,286.33666666666664,288.9175,1018.75,79.33333333333333,2.348333333333333,259.9166666666667,3.8766666666666665,,,,,42.708333333333336,41.0,54.0,2.0,Moderate,41.0,Moderate
2022-04-25,24.0,100.0,23.0,96.0,287.66875,284.03541666666666,287.24833333333333,286.33666666666664,288.9175,1018.75,79.33333333333333,2.348333333333333,259.9166666666667,3.8766666666666665,,,,,42.708333333333336,41.0,54.0,2.0,Moderate,41.0,Moderate
2022-04-26,23.0,96.0,23.0,96.0,287.4175,283.58708333333334,286.94625,286.2579166666667,288.61791666666664,1016.6666666666666,78.375,1.7320833333333334,289.8333333333333,4.78625,,,,,39.583333333333336,36.0,56.0,2.0,Moderate,36.0,Moderate
2022-04-26,24.0,100.0,23.0,96.0,287.4175,283.58708333333334,286.94625,286.2579166666667,288.61791666666664,1016.6666666666666,78.375,1.7320833333333334,289.8333333333333,4.78625,,,,,39.583333333333336,36.0,56.0,2.0,Moderate,36.0,Moderate
2022-04-27,24.0,100.0,22.0,92.0,286.3495833333333,281.4870833333333,285.69,285.28583333333336,287.4954166666667,1015.8333333333334,73.04166666666667,1.78,278.5833333333333,3.5985714285714283,,,,,26.58333333333333,37.0,42.0,1.0,Good,37.0,Good
2022-04-27,23.0,96.0,22.0,92.0,286.3495833333333,281.4870833333333,285.69,285.28583333333336,287.4954166666667,1015.8333333333334,73.04166666666667,1.78,278.5833333333333,3.5985714285714283,,,,,26.58333333333333,37.0,42.0,1.0,Good,37.0,Good
2022-04-28,24.0,100.0,21.0,88.0,285.7004166666667,281.7654166666667,285.1041666666667,284.7970833333333,286.63625,1017.6666666666666,77.375,2.049583333333333,272.5833333333333,5.7375,,,,,29.58333333333333,39.0,33.0,1.0,Good,39.0,Good
2022-04-28,22.0,92.0,21.0,88.0,285.7004166666667,281.7654166666667,285.1041666666667,284.7970833333333,286.63625,1017.6666666666666,77.375,2.049583333333333,272.5833333333333,5.7375,,,,,29.58333333333333,39.0,33.0,1.0,Good,39.0,Good
2022-04-29,21.0,88.0,23.0,96.0,286.45958333333334,281.42791666666665,285.47375,285.4975,287.375,1020.2916666666666,72.41666666666667,3.408333333333333,294.2916666666667,4.322222222222222,,,,,25.625,39.0,44.0,1.0,Good,39.0,Good
2022-04-29,21.0,88.0,23.0,96.0,286.45958333333334,281.42791666666665,285.47375,285.4975,287.375,1020.2916666666666,72.41666666666667,3.408333333333333,294.2916666666667,4.322222222222222,,,,,25.625,39.0,44.0,1.0,Good,39.0,Good
2022-04-30,23.0,96.0,23.0,96.0,288.2495833333333,283.69541666666663,287.7658333333333,287.0204166666667,289.3804166666667,1017.9166666666666,74.70833333333333,2.537916666666667,285.375,4.2026666666666666,,,,,35.291666666666664,41.0,38.0,1.0,Good,41.0,Good
2022-04-30,24.0,100.0,23.0,96.0,288.2495833333333,283.69541666666663,287.7658333333333,287.0204166666667,289.3804166666667,1017.9166666666666,74.70833333333333,2.537916666666667,285.375,4.2026666666666666,,,,,35.291666666666664,41.0,38.0,1.0,Good,41.0,Good
2022-05-01,23.0,96.0,21.0,88.0,287.21625,282.84041666666667,286.51666666666665,286.02416666666664,288.20750000000004,1014.3333333333334,75.95833333333333,2.3370833333333336,278.0,4.470555555555555,,,,,11.125,38.0,44.0,1.0,Good,38.0,Good
2022-05-01,24.0,100.0,21.0,88.0,287.21625,282.84041666666667,286.51666666666665,286.02416666666664,288.20750000000004,1014.3333333333334,75.95833333333333,2.3370833333333336,278.0,4.470555555555555,,,,,11.125,38.0,44.0,1.0,Good,38.0,Good
2022-05-02,21.0,88.0,23.0,96.0,286.87875,283.1716666666667,286.36791666666664,285.5570833333333,288.1204166666667,1015.9583333333334,78.91666666666667,2.1366666666666667,282.5416666666667,4.936521739130434,,,,,57.04166666666666,40.0,49.0,1.0,Good,40.0,Good
2022-05-02,20.0,83.0,23.0,96.0,286.87875,283.1716666666667,286.36791666666664,285.5570833333333,288.1204166666667,1015.9583333333334,78.91666666666667,2.1366666666666667,282.5416666666667,4.936521739130434,,,,,57.04166666666666,40.0,49.0,1.0,Good,40.0,Good
2023-09-26,23.0,96.0,23.0,96.0,293.37666666666667,289.4783333333333,293.52166666666665,292.38666666666666,294.2333333333333,1019.4583333333334,79.125,1.57,214.79166666666663,2.656470588235294,0.456,,,,54.458333333333336,25.0,,,,25.0,
2023-09-26,24.0,100.0,23.0,96.0,293.37666666666667,289.4783333333333,293.52166666666665,292.38666666666666,294.2333333333333,1019.4583333333334,79.125,1.57,214.79166666666663,2.656470588235294,0.456,,,,54.458333333333336,25.0,,,,25.0,
2023-09-27,23.0,96.0,23.0,96.0,291.6145833333333,287.7895833333333,291.5783333333333,290.39666666666665,292.755,1018.6666666666666,78.91666666666667,2.20875,283.375,4.223333333333333,,,,,15.5,23.0,,,,23.0,
2023-09-27,24.0,100.0,23.0,96.0,291.6145833333333,287.7895833333333,291.5783333333333,290.39666666666665,292.755,1018.6666666666666,78.91666666666667,2.20875,283.375,4.223333333333333,,,,,15.5,23.0,,,,23.0,
2023-09-28,23.0,96.0,23.0,96.0,291.21791666666667,288.22291666666666,291.2608333333333,290.04541666666665,292.2654166666667,1014.375,83.5,2.8083333333333336,279.5,3.897142857142857,,,,,34.166666666666664,21.0,,,,21.0,
2023-09-28,24.0,100.0,23.0,96.0,291.21791666666667,288.22291666666666,291.2608333333333,290.04541666666665,292.2654166666667,1014.375,83.5,2.8083333333333336,279.5,3.897142857142857,,,,,34.166666666666664,21.0,,,,21.0,
2023-09-29,24.0,100.0,23.0,96.0,291.065,288.1525,291.08625,289.78875,292.34041666666667,1011.125,83.25,2.3054166666666664,262.0,3.27,,,,,21.416666666666668,24.0,,,,24.0,
2023-09-29,23.0,96.0,23.0,96.0,291.065,288.1525,291.08625,289.78875,292.34041666666667,1011.125,83.25,2.3054166666666664,262.0,3.27,,,,,21.416666666666668,24.0,,,,24.0,
2023-09-30,24.0,100.0,23.0,96.0,290.27,288.0529166666667,290.31083333333333,289.41416666666663,291.06375,1008.875,87.08333333333333,1.8358333333333328,260.7916666666667,3.9335,0.1775,,,,88.45833333333333,22.0,,,,22.0,
2023-09-30,23.0,96.0,23.0,96.0,290.27,288.0529166666667,290.31083333333333,289.41416666666663,291.06375,1008.875,87.08333333333333,1.8358333333333328,260.7916666666667,3.9335,0.1775,,,,88.45833333333333,22.0,,,,22.0,
2023-10-01,23.0,96.0,23.0,96.0,289.755,286.9058333333333,289.65708333333333,288.8475,290.64625,1010.625,83.70833333333333,1.3883333333333334,233.5,2.9066666666666663,,,,,40.66666666666666,24.0,,,,24.0,
2023-10-01,24.0,100.0,23.0,96.0,289.755,286.9058333333333,289.65708333333333,288.8475,290.64625,1010.625,83.70833333333333,1.3883333333333334,233.5,2.9066666666666663,,,,,40.66666666666666,24.0,,,,24.0,
2023-10-02,23.0,96.0,23.0,96.0,289.1358333333333,286.33875,288.9841666666667,287.9433333333333,290.2075,1015.375,84.0,1.7520833333333334,248.0833333333333,3.089090909090909,,,,,32.625,22.0,,,,22.0,
2023-10-02,24.0,100.0,23.0,96.0,289.1358333333333,286.33875,288.9841666666667,287.9433333333333,290.2075,1015.375,84.0,1.7520833333333334,248.0833333333333,3.089090909090909,,,,,32.625,22.0,,,,22.0,
2023-10-03,23.0,96.0,23.0,96.0,289.53833333333336,286.6358333333333,289.4158333333333,288.32916666666665,290.52125,1016.375,83.625,1.42,263.25,2.8845454545454543,,,,,20.33333333333333,19.0,,,,19.0,
2023-10-03,24.0,100.0,23.0,96.0,289.53833333333336,286.6358333333333,289.4158333333333,288.32916666666665,290.52125,1016.375,83.625,1.42,263.25,2.8845454545454543,,,,,20.33333333333333,19.0,,,,19.0,
2023-10-04,23.0,96.0,22.0,92.0,293.86791666666664,288.44916666666666,293.91,292.84583333333336,294.93583333333333,1013.6666666666666,73.875,1.6704166666666669,169.29166666666666,2.146,,,,,0.2916666666666667,30.0,,,,30.0,
2023-10-04,24.0,100.0,22.0,92.0,293.86791666666664,288.44916666666666,293.91,292.84583333333336,294.93583333333333,1013.6666666666666,73.875,1.6704166666666669,169.29166666666666,2.146,,,,,0.2916666666666667,30.0,,,,30.0,
2023-10-05,20.0,83.0,23.0,96.0,297.2075,288.50291666666664,297.33166666666665,296.31333333333333,298.00666666666666,1014.9166666666666,59.91666666666666,1.8354166666666665,155.25,0.89,,,,,0.0,39.0,,,,39.0,
2023-10-05,21.0,88.0,23.0,96.0,297.2075,288.50291666666664,297.33166666666665,296.31333333333333,298.00666666666666,1014.9166666666666,59.91666666666666,1.8354166666666665,155.25,0.89,,,,,0.0,39.0,,,,39.0,
2023-10-06,24.0,100.0,23.0,96.0,297.6625,289.2604166666667,298.085,296.67125,298.64625,1014.5833333333334,60.625,1.8941666666666668,232.91666666666663,,,,,,0.25,38.0,,,,38.0,
2023-10-06,23.0,96.0,23.0,96.0,297.6625,289.2604166666667,298.085,296.67125,298.64625,1014.5833333333334,60.625,1.8941666666666668,232.91666666666663,,,,,,0.25,38.0,,,,38.0,
2023-10-07,23.0,96.0,23.0,96.0,297.09250000000003,289.39416666666665,297.5804166666667,296.34708333333333,297.8570833333333,1012.125,63.625,2.18,290.8333333333333,1.79,,,,,1.125,30.0,,,,30.0,
2023-10-07,24.0,100.0,23.0,96.0,297.09250000000003,289.39416666666665,297.5804166666667,296.34708333333333,297.8570833333333,1012.125,63.625,2.18,290.8333333333333,1.79,,,,,1.125,30.0,,,,30.0,
2023-10-08,23.0,96.0,23.0,96.0,292.44375,288.67125,292.6066666666666,290.86583333333334,293.8441666666667,1011.625,79.75,1.5108333333333333,285.3333333333333,1.986666666666667,,,,,14.041666666666666,31.0,,,,31.0,
2023-10-08,24.0,100.0,23.0,96.0,292.44375,288.67125,292.6066666666666,290.86583333333334,293.8441666666667,1011.625,79.75,1.5108333333333333,285.3333333333333,1.986666666666667,,,,,14.041666666666666,31.0,,,,31.0,
2023-10-09,23.0,96.0,23.0,96.0,289.55333333333334,287.05083333333334,289.4775,288.6375,290.31916666666666,1011.5416666666666,85.33333333333333,1.7666666666666666,220.5,2.404375,0.1399999999999999,,,,82.5,23.0,,,,23.0,
2023-10-09,24.0,100.0,23.0,96.0,289.55333333333334,287.05083333333334,289.4775,288.6375,290.31916666666666,1011.5416666666666,85.33333333333333,1.7666666666666666,220.5,2.404375,0.1399999999999999,,,,82.5,23.0,,,,23.0,
2023-10-10,22.0,92.0,23.0,96.0,291.22541666666666,289.0854166666667,291.3804166666667,290.4529166666667,291.98875,1010.2916666666666,87.75,1.5625,243.875,2.8626666666666667,0.25,,,,84.45833333333333,28.0,,,,28.0,
2023-10-10,24.0,100.0,23.0,96.0,291.22541666666666,289.0854166666667,291.3804166666667,290.4529166666667,291.98875,1010.2916666666666,87.75,1.5625,243.875,2.8626666666666667,0.25,,,,84.45833333333333,28.0,,,,28.0,
2023-10-11,24.0,100.0,23.0,96.0,290.28791666666666,286.90708333333333,290.1820833333333,289.5145833333333,291.02916666666664,1011.0,81.375,1.21,267.9166666666667,3.6320833333333336,0.365,,,,18.95833333333333,24.0,48.0,1.0,Good,24.0,Good
2023-10-11,23.0,96.0,23.0,96.0,290.28791666666666,286.90708333333333,290.1820833333333,289.5145833333333,291.02916666666664,1011.0,81.375,1.21,267.9166666666667,3.6320833333333336,0.365,,,,18.95833333333333,24.0,48.0,1.0,Good,24.0,Good
2023-10-12,23.0,96.0,23.0,96.0,289.81416666666667,284.93625000000003,289.4795833333333,288.7875,290.82916666666665,1011.0833333333334,74.41666666666667,2.12625,258.1666666666667,3.80125,,,,,17.708333333333332,23.0,38.0,1.0,Good,23.0,Good
2023-10-12,24.0,100.0,23.0,96.0,289.81416666666667,284.93625000000003,289.4795833333333,288.7875,290.82916666666665,1011.0833333333334,74.41666666666667,2.12625,258.1666666666667,3.80125,,,,,17.708333333333332,23.0,38.0,1.0,Good,23.0,Good
2023-10-13,23.0,96.0,23.0,96.0,289.52375,285.4508333333333,289.24666666666667,288.65375,290.37208333333336,1011.0833333333334,77.79166666666667,1.612083333333333,255.41666666666663,3.175,,,,,79.54166666666667,27.0,39.0,1.0,Good,27.0,Good
2023-10-13,24.0,100.0,23.0,96.0,289.52375,285.4508333333333,289.24666666666667,288.65375,290.37208333333336,1011.0833333333334,77.79166666666667,1.612083333333333,255.41666666666663,3.175,,,,,79.54166666666667,27.0,39.0,1.0,Good,27.0,Good
2023-10-14,23.0,96.0,23.0,96.0,290.55916666666667,287.09708333333333,290.4508333333333,289.74333333333334,291.4525,1016.0416666666666,80.29166666666667,1.2808333333333335,210.7083333333333,2.617857142857143,,,,,85.625,27.0,35.0,1.0,Good,27.0,Good
2023-10-14,24.0,100.0,23.0,96.0,290.55916666666667,287.09708333333333,290.4508333333333,289.74333333333334,291.4525,1016.0416666666666,80.29166666666667,1.2808333333333335,210.7083333333333,2.617857142857143,,,,,85.625,27.0,35.0,1.0,Good,27.0,Good
