date,dt,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id
2015-01-01,1420111800.0,-28800.0,37.774929,-122.419415,280.99791666666664,,272.5629166666667,279.09125,279.6775,282.45250000000004,1019.4583333333334,,,55.458333333333336,2.8545833333333337,118.83333333333333,,,,,,0.0,800.0
2015-01-02,1420198200.0,-28800.0,37.774929,-122.419415,278.55583333333334,,273.18083333333334,276.45666666666665,277.4583333333333,279.71791666666667,1021.5,,,69.0,2.4795833333333333,68.91666666666667,,,,,,9.5,800.5416666666666
2015-01-03,1420284600.0,-28800.0,37.774929,-122.419415,279.66416666666663,,275.40208333333334,278.38708333333335,278.49083333333334,281.05958333333336,1022.625,,,75.16666666666667,1.8516666666666666,79.5,,,,,,1.5,800.0
2015-01-04,1420371000.0,-28800.0,37.774929,-122.419415,279.9116666666667,,276.815,278.63166666666666,278.9845833333333,281.01,1027.375,,,81.70833333333333,1.9595833333333335,61.333333333333336,,,,,,82.625,803.375
2015-01-05,1420457400.0,-28800.0,37.774929,-122.419415,281.13375,,277.87375000000003,279.41833333333335,279.95375,282.41875,1028.0,,,80.41666666666667,3.032083333333333,51.5,,,,,,86.25,803.6666666666666
2015-01-06,1420543800.0,-28800.0,37.774929,-122.419415,282.8725,,279.7679166666667,281.05875,281.88416666666666,283.925,1023.5,,,81.375,4.1866666666666665,60.875,,,,,,70.0,802.9166666666666
2015-01-07,1420630200.0,-28800.0,37.774929,-122.419415,283.56458333333336,,280.58708333333334,281.98875,282.42583333333334,284.75875,1021.5,,,82.29166666666667,3.7570833333333336,61.541666666666664,,,,,,4.25,800.125
2015-01-08,1420716600.0,-28800.0,37.774929,-122.419415,283.71125,,281.8041666666667,282.8383333333333,282.76708333333335,284.7475,1018.1666666666666,,,88.5,2.442083333333333,71.04166666666667,,,,,,72.66666666666667,803.125
2015-01-09,1420803000.0,-28800.0,37.774929,-122.419415,284.8725,,283.08,284.4420833333333,283.98375,285.78333333333336,1016.0,,,89.20833333333333,1.1512499999999999,102.0,,,,,,71.54166666666667,803.0833333333334
2015-01-10,1420889400.0,-28800.0,37.774929,-122.419415,285.10583333333335,,283.98833333333334,284.81666666666666,284.19,285.9379166666667,1015.4583333333334,,,93.25,1.2116666666666667,196.0,,,,,,58.833333333333336,802.5833333333334
2015-01-11,1420975800.0,-28800.0,37.774929,-122.419415,283.8183333333333,,282.8695833333333,283.60291666666666,282.8829166666667,284.63375,1017.0833333333334,,,94.125,1.08125,254.125,,,,,,93.70833333333333,803.875
2015-01-12,1421062200.0,-28800.0,37.774929,-122.419415,283.5975,,282.20416666666665,283.1375,282.60333333333335,284.56083333333333,1022.4583333333334,,,91.375,1.54125,258.8333333333333,,,,,,78.33333333333333,803.2083333333334
2015-01-13,1421148600.0,-28800.0,37.774929,-122.419415,284.79583333333335,,282.6870833333333,284.35541666666666,283.7391666666667,285.7908333333333,1022.1666666666666,,,87.875,1.9325,176.20833333333334,,,,,,50.958333333333336,802.125
2015-01-14,1421235000.0,-28800.0,37.774929,-122.419415,283.11375000000004,,280.5620833333333,281.85291666666666,282.1429166666667,284.1275,1021.625,,,84.875,2.640833333333333,64.83333333333333,,,,,,20.916666666666668,800.9166666666666
2015-01-15,1421321400.0,-28800.0,37.774929,-122.419415,282.22541666666666,,280.51625,281.07625,281.24333333333334,283.17125,1024.9583333333333,,,89.625,2.33625,61.333333333333336,,,,,,76.95833333333333,803.3333333333334
2015-01-16,1421407800.0,-28800.0,37.774929,-122.419415,284.2554166666667,,282.8645833333333,283.67958333333337,283.40500000000003,285.04333333333335,1024.4583333333333,,,91.33333333333333,1.8570833333333334,136.66666666666666,,0.1375,,,,91.45833333333333,753.125
2015-01-17,1421494200.0,-28800.0,37.774929,-122.419415,285.15416666666664,,283.64416666666665,284.77375,284.5833333333333,285.84791666666666,1024.2916666666667,,,90.54166666666667,2.3962499999999998,69.75,,,,,,90.66666666666667,803.75
2015-01-18,1421580600.0,-28800.0,37.774929,-122.419415,285.84166666666664,,284.80958333333336,285.6075,285.15833333333336,286.66625,1024.875,,,93.5,1.3058333333333334,142.58333333333334,,,,,,99.08333333333333,804.0
2015-01-19,1421667000.0,-28800.0,37.774929,-122.419415,286.2366666666667,,285.31041666666664,286.06374999999997,285.6745833333334,286.76666666666665,1024.875,,,94.33333333333333,1.33375,161.33333333333334,,,,,,93.33333333333333,803.875
2015-01-20,1421753400.0,-28800.0,37.774929,-122.419415,284.14958333333334,,282.96541666666667,283.8625,283.3666666666667,284.8354166666667,1021.25,,,92.70833333333333,1.4704166666666667,192.33333333333334,,,,,,82.95833333333333,803.375
